"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 29 07:02:56 GMT 2022","Fri Jul 29 07:02:59 GMT 2022","3007","All tests","Все тесты","tests.contract.ReqResContractTest","tests.contract.ReqResContractTest","checkGetSingleUser","Проверка контракта получения пользователя",""
"passed","Fri Jul 29 07:02:56 GMT 2022","Fri Jul 29 07:02:59 GMT 2022","3052","All tests","Все тесты","tests.contract.ReqResContractTest","tests.contract.ReqResContractTest","checkGetListUsers","Проверка контракта получения списка пользователей",""
"passed","Fri Jul 29 07:02:56 GMT 2022","Fri Jul 29 07:03:00 GMT 2022","3686","All tests","Все тесты","tests.integration.ReqResIntegrationTest","tests.integration.ReqResIntegrationTest","registerAndLogin","Регистраци и логин",""
"passed","Fri Jul 29 07:02:56 GMT 2022","Fri Jul 29 07:03:00 GMT 2022","3722","All tests","Все тесты","tests.integration.ReqResIntegrationTest","tests.integration.ReqResIntegrationTest","createAndDeleteUser","Создание и удаление пользователя",""
"passed","Fri Jul 29 07:02:56 GMT 2022","Fri Jul 29 07:02:59 GMT 2022","3182","All tests","Все тесты","tests.integration.ReqResIntegrationTest","tests.integration.ReqResIntegrationTest","loginWithoutPassword","Попытка входа без пароля",""
